"table_name","field_name","field_value","language","translation"
"stops","stop_name","西福井","ja-Hrkt","ニシフクイ"
"stops","stop_name","西紅陽台","en","Nishikoyodai"
"stops","stop_name","西紅陽台","ja","西紅陽台"
"stops","stop_name","西紅陽台","ja-Hrkt","ニシコウヨウダイ"
"stops","stop_name","西署前","en","Nishisho-mae"
"stops","stop_name","西署前","ja","西署前"
"stops","stop_name","西署前","ja-Hrkt","ニシショマエ"
"stops","stop_name","西脇","en","Nishiwaki"
"stops","stop_name","西脇","ja","西脇"
"stops","stop_name","西脇","ja-Hrkt","ニシワキ"
"stops","stop_name","西脇東","en","Nishiwaki-higashi"
"stops","stop_name","西脇東","ja","西脇東"
"stops","stop_name","西脇東","ja-Hrkt","ニシワキヒガシ"
"stops","stop_name","西脇海水浴場","en","Nishiwaki Kaisuiyokujo"
"stops","stop_name","西脇海水浴場","ja","西脇海水浴場"
"stops","stop_name","西脇海水浴場","ja-Hrkt","ニシワキカイスイヨクジョウ"
"stops","stop_name","西花尻","en","Nishi Hanajiri"
"stops","stop_name","西花尻","ja","西花尻"
"stops","stop_name","西花尻","ja-Hrkt","ニシハナジリ"
"stops","stop_name","西バイパス西詰","en","Nishi-Bypass Nishizume"
"stops","stop_name","西バイパス西詰","ja","西バイパス西詰"
"stops","stop_name","西バイパス西詰","ja-Hrkt","ニシバイパスニシヅメ"
"stops","stop_name","西酒津","en","Nishisakazu"
"stops","stop_name","西酒津","ja","西酒津"
"stops","stop_name","西酒津","ja-Hrkt","ニシサカヅ"
"stops","stop_name","西長瀬","en","Nishinagase"
"stops","stop_name","西長瀬","ja","西長瀬"
"stops","stop_name","西長瀬","ja-Hrkt","ニシナガセ"
"stops","stop_name","西飽浦","en","Nishi-Akura"
"stops","stop_name","西飽浦","ja","西飽浦"
"stops","stop_name","西飽浦","ja-Hrkt","ニシアクラ"
"stops","stop_name","西高崎","en","Nishitakasaki"
"stops","stop_name","西高崎","ja","西高崎"
"stops","stop_name","西高崎","ja-Hrkt","ニシタカサキ"
"stops","stop_name","見石","en","Miishi"
"stops","stop_name","見石","ja","見石"
"stops","stop_name","見石","ja-Hrkt","ミイシ"
"stops","stop_name","見能","en","Mino"
"stops","stop_name","見能","ja","見能"
"stops","stop_name","見能","ja-Hrkt","ミノウ"
"stops","stop_name","観音堂","en","Kannondo"
"stops","stop_name","観音堂","ja","観音堂"
"stops","stop_name","観音堂","ja-Hrkt","カンノンドウ"
"stops","stop_name","観音院入口","en","Kannon-in Iriguchi"
"stops","stop_name","観音院入口","ja","観音院入口"
"stops","stop_name","観音院入口","ja-Hrkt","カンノンインイリグチ"
"stops","stop_name","論田","en","Ronden"
"stops","stop_name","論田","ja","論田"
"stops","stop_name","論田","ja-Hrkt","ロンデン"
"stops","stop_name","警察署前","en","Keisatsusho-mae"
"stops","stop_name","警察署前","ja","警察署前"
"stops","stop_name","警察署前","ja-Hrkt","ケイサツショマエ"
"stops","stop_name","護国神社前","en","Gokoku Jinja-mae（Gokoku Shrine）"
"stops","stop_name","護国神社前","ja","護国神社前"
"stops","stop_name","護国神社前","ja-Hrkt","ゴコクジンジャマエ"
"stops","stop_name","豊安","en","Toyoyasu"
"stops","stop_name","豊安","ja","豊安"
"stops","stop_name","豊安","ja-Hrkt","トヨヤス"
"stops","stop_name","豊安沖","en","Toyoyasuoki"
"stops","stop_name","豊安沖","ja","豊安沖"
"stops","stop_name","豊安沖","ja-Hrkt","トヨヤスオキ"
"stops","stop_name","豊成","en","Toyonari"
"stops","stop_name","豊成","ja","豊成"
"stops","stop_name","豊成","ja-Hrkt","トヨナリ"
"stops","stop_name","貝殻山登山口","en","Kaigarayama Tozanguchi"
"stops","stop_name","貝殻山登山口","ja","貝殻山登山口"
"stops","stop_name","貝殻山登山口","ja-Hrkt","カイガラヤマトザングチ"
"stops","stop_name","赤松","en","Akamatsu"
"stops","stop_name","赤松","ja","赤松"
"stops","stop_name","赤松","ja-Hrkt","アカマツ"
"stops","stop_name","赤田","en","Akoda"
"stops","stop_name","赤田","ja","赤田"
"stops","stop_name","赤田","ja-Hrkt","アコダ"
"stops","stop_name","跨線橋東","en","Kosenkyo-higashi"
"stops","stop_name","跨線橋東","ja","跨線橋東"
"stops","stop_name","跨線橋東","ja-Hrkt","コセンキョウヒガシ"
"stops","stop_name","辛香","en","Karako"
"stops","stop_name","辛香","ja","辛香"
"stops","stop_name","辛香","ja-Hrkt","カラコウ"
"stops","stop_name","辛香口","en","Karako-guchi"
"stops","stop_name","辛香口","ja","辛香口"
"stops","stop_name","辛香口","ja-Hrkt","カラコウグチ"
"stops","stop_name","辰巳西","en","Tatsumi-nishi"
"stops","stop_name","辰巳西","ja","辰巳西"
"stops","stop_name","辰巳西","ja-Hrkt","タツミニシ"
"stops","stop_name","辰巳西公園前","en","Tatsuminishi koen-mae"
"stops","stop_name","辰巳西公園前","ja","辰巳西公園前"
"stops","stop_name","辰巳西公園前","ja-Hrkt","タツミニシコウエンマエ"
"stops","stop_name","農業会館前","en","Nogyo Kaikan-mae"
"stops","stop_name","農業会館前","ja","農業会館前"
"stops","stop_name","農業会館前","ja-Hrkt","ノウギョウカイカンマエ"
"stops","stop_name","辻","en","Tsuji"
"stops","stop_name","辻","ja","辻"
"stops","stop_name","辻","ja-Hrkt","ツジ"
"stops","stop_name","連島","en","Tsurajima"
"stops","stop_name","連島","ja","連島"
"stops","stop_name","連島","ja-Hrkt","ツラジマ"
"stops","stop_name","連島中学校前","en","Tsurajima Chugakko-mae（Tsurajima Junior High School）"
"stops","stop_name","連島中学校前","ja","連島中学校前"
"stops","stop_name","連島中学校前","ja-Hrkt","ツラジマチュウガッコウマエ"
"stops","stop_name","邑久郷中","en","Okunogo-naka"
"stops","stop_name","邑久郷中","ja","邑久郷中"
"stops","stop_name","邑久郷中","ja-Hrkt","オクノゴウナカ"
"stops","stop_name","邑久郷東","en","Okunogo-higashi"
"stops","stop_name","邑久郷東","ja","邑久郷東"
"stops","stop_name","邑久郷東","ja-Hrkt","オクノゴウヒガシ"
"stops","stop_name","邑久郷西","en","Okunogo-nishi"
"stops","stop_name","邑久郷西","ja","邑久郷西"
"stops","stop_name","邑久郷西","ja-Hrkt","オクノゴウニシ"
"stops","stop_name","邑久長島大橋","en","Oku-Nagashima Ohashi"
"stops","stop_name","邑久長島大橋","ja","邑久長島大橋"
"stops","stop_name","邑久長島大橋","ja-Hrkt","オクナガシマオオハシ"
"stops","stop_name","邑久駅","en","Oku Sta."
"stops","stop_name","邑久駅","ja","邑久駅"
"stops","stop_name","邑久駅","ja-Hrkt","オクエキ"
"stops","stop_name","邑久駅入口","en","Oku Eki Iriguchi"
"stops","stop_name","邑久駅入口","ja","邑久駅入口"
"stops","stop_name","邑久駅入口","ja-Hrkt","オクエキイリグチ"
"stops","stop_name","郡","en","Kori"
"stops","stop_name","郡","ja","郡"
"stops","stop_name","郡","ja-Hrkt","コオリ"
"stops","stop_name","郡団地口","en","Kori Danchi-guchi"
"stops","stop_name","郡団地口","ja","郡団地口"
"stops","stop_name","郡団地口","ja-Hrkt","コオリダンチグチ"
"stops","stop_name","都六区下","en","Miyakorokku-shimo"
"stops","stop_name","都六区下","ja","都六区下"
"stops","stop_name","都六区下","ja-Hrkt","ミヤコロックシモ"
"stops","stop_name","都六区入口","en","Miyakorokku Iriguchi"
"stops","stop_name","都六区入口","ja","都六区入口"
"stops","stop_name","都六区入口","ja-Hrkt","ミヤコロックイリグチ"
"stops","stop_name","都紀郷","en","Tsukinosato"
"stops","stop_name","都紀郷","ja","都紀郷"
"stops","stop_name","都紀郷","ja-Hrkt","ツキノサト"
"stops","stop_name","重井付属病院","en","Shigei-fuzoku Byoin (Shigei Hospital)"
"stops","stop_name","重井付属病院","ja","重井付属病院"
"stops","stop_name","重井付属病院","ja-Hrkt","シゲイフゾクビョウイン"
"stops","stop_name","重岩","en","Kasaneiwa"
"stops","stop_name","重岩","ja","重岩"
"stops","stop_name","重岩","ja-Hrkt","カサネイワ"
"stops","stop_name","野崎","en","Nozaki"
"stops","stop_name","野崎","ja","野崎"
"stops","stop_name","野崎","ja-Hrkt","ノザキ"
"stops","stop_name","野球場口","en","Yakyujo-guchi"
"stops","stop_name","野球場口","ja","野球場口"
"stops","stop_name","野球場口","ja-Hrkt","ヤキュウジョウグチ"
"stops","stop_name","野田二丁目","en","Noda 2-chome"
"stops","stop_name","野田二丁目","ja","野田二丁目"
"stops","stop_name","野田二丁目","ja-Hrkt","ノダニチョウメ"
"stops","stop_name","野田八幡宮前","en","Noda Hachimangu-mae"
"stops","stop_name","野田八幡宮前","ja","野田八幡宮前"
"stops","stop_name","野田八幡宮前","ja-Hrkt","ノダハチマングウマエ"
"stops","stop_name","野田東","en","Noda-higashi"
"stops","stop_name","野田東","ja","野田東"
"stops","stop_name","野田東","ja-Hrkt","ノダヒガシ"
"stops","stop_name","野関","en","Nozeki"
"stops","stop_name","野関","ja","野関"
"stops","stop_name","野関","ja-Hrkt","ノゼキ"
"stops","stop_name","金山口","en","Kanayama-guchi"
"stops","stop_name","金山口","ja","金山口"
"stops","stop_name","金山口","ja-Hrkt","カナヤマグチ"
"stops","stop_name","金岡","en","Kanaoka"
"stops","stop_name","金岡","ja","金岡"
"stops","stop_name","金岡","ja-Hrkt","カナオカ"
"stops","stop_name","金岡上","en","Kanaoka-kami"
"stops","stop_name","金岡上","ja","金岡上"
"stops","stop_name","金岡上","ja-Hrkt","カナオカカミ"
"stops","stop_name","金岡中","en","Kanaoka-naka"
"stops","stop_name","金岡中","ja","金岡中"
"stops","stop_name","金岡中","ja-Hrkt","カナオカナカ"
"stops","stop_name","金田","en","Kanada"
"stops","stop_name","金田","ja","金田"
"stops","stop_name","金田","ja-Hrkt","カナダ"
"stops","stop_name","金甲山登山口","en","Kinkozan Tozanguchi"
"stops","stop_name","金甲山登山口","ja","金甲山登山口"
"stops","stop_name","金甲山登山口","ja-Hrkt","キンコウザントザングチ"
"stops","stop_name","鉄工センター前","en","Tekko Center-mae"
"stops","stop_name","鉄工センター前","ja","鉄工センター前"
"stops","stop_name","鉄工センター前","ja-Hrkt","テッコウセンターマエ"
"stops","stop_name","鉾島口","en","Hokoshimaguchi"
"stops","stop_name","鉾島口","ja","鉾島口"
"stops","stop_name","鉾島口","ja-Hrkt","ホコシマグチ"
"stops","stop_name","鉾立","en","Hokotate"
"stops","stop_name","鉾立","ja","鉾立"
"stops","stop_name","鉾立","ja-Hrkt","ホコタテ"
"stops","stop_name","錦六区入口","en","Nishikirokku Iriguchi"
"stops","stop_name","錦六区入口","ja","錦六区入口"
"stops","stop_name","錦六区入口","ja-Hrkt","ニシキロックイリグチ"
"stops","stop_name","錦町","en","Nishikimachi"
"stops","stop_name","錦町","ja","錦町"
"stops","stop_name","錦町","ja-Hrkt","ニシキマチ"
"stops","stop_name","錦貯水","en","Nishikichosui"
"stops","stop_name","錦貯水","ja","錦貯水"
"stops","stop_name","錦貯水","ja-Hrkt","ニシキチョスイ"
"stops","stop_name","長尾","en","Nagao"
"stops","stop_name","長尾","ja","長尾"
"stops","stop_name","長尾","ja-Hrkt","ナガオ"
"stops","stop_name","長尾農協前","en","Nagao Nokyo-mae"
"stops","stop_name","長尾農協前","ja","長尾農協前"
"stops","stop_name","長尾農協前","ja-Hrkt","ナガオノウキョウマエ"
"stops","stop_name","長尾馬継","en","Nagaomatsugi"
"stops","stop_name","長尾馬継","ja","長尾馬継"
"stops","stop_name","長尾馬継","ja-Hrkt","ナガオマツギ"
"stops","stop_name","長泉寺","en","Chosenji"
"stops","stop_name","長泉寺","ja","長泉寺"
"stops","stop_name","長泉寺","ja-Hrkt","チョウセンジ"
"stops","stop_name","長田町","en","Nagatacho"
"stops","stop_name","長田町","ja","長田町"
"stops","stop_name","長田町","ja-Hrkt","ナガタチョウ"
"stops","stop_name","長留","en","Nagatome"
"stops","stop_name","長留","ja","長留"
"stops","stop_name","長留","ja-Hrkt","ナガトメ"
"stops","stop_name","門田屋敷","en","Kadotayashiki"
"stops","stop_name","門田屋敷","ja","門田屋敷"
"stops","stop_name","門田屋敷","ja-Hrkt","カドタヤシキ"
"stops","stop_name","開進橋","en","Kaishimbashi"
"stops","stop_name","開進橋","ja","開進橋"
"stops","stop_name","開進橋","ja-Hrkt","カイシンバシ"
"stops","stop_name","間口入口","en","Maguchi Iriguchi"
"stops","stop_name","間口入口","ja","間口入口"
"stops","stop_name","間口入口","ja-Hrkt","マグチイリグチ"
"stops","stop_name","阿津","en","Atsu"
"stops","stop_name","阿津","ja","阿津"
"stops","stop_name","阿津","ja-Hrkt","アツ"
"stops","stop_name","阿津東","en","Atsu-higashi"
"stops","stop_name","阿津東","ja","阿津東"
"stops","stop_name","阿津東","ja-Hrkt","アツヒガシ"
"stops","stop_name","阿津西","en","Atsu-nishi"
"stops","stop_name","阿津西","ja","阿津西"
"stops","stop_name","阿津西","ja-Hrkt","アツニシ"
"stops","stop_name","阿部池口","en","Abe-ike-guchi"
"stops","stop_name","阿部池口","ja","阿部池口"
"stops","stop_name","阿部池口","ja-Hrkt","アベイケグチ"
"stops","stop_name","附属校前","en","Fuzokuko-mae"
"stops","stop_name","附属校前","ja","附属校前"
"stops","stop_name","附属校前","ja-Hrkt","フゾクコウマエ"
"stops","stop_name","霞橋","en","Kasumibashi"
"stops","stop_name","霞橋","ja","霞橋"
"stops","stop_name","霞橋","ja-Hrkt","カスミバシ"
"stops","stop_name","霞橋車庫","en","Kasumibashi Shako"
"stops","stop_name","霞橋車庫","ja","霞橋車庫"
"stops","stop_name","霞橋車庫","ja-Hrkt","カスミバシシャコ"
"stops","stop_name","青江北","en","Aoe-kita"
"stops","stop_name","青江北","ja","青江北"
"stops","stop_name","青江北","ja-Hrkt","アオエキタ"
"stops","stop_name","青江西","en","Aoe-nishi"
"stops","stop_name","青江西","ja","青江西"
"stops","stop_name","青江西","ja-Hrkt","アオエニシ"
"stops","stop_name","青葉台","en","Aobadai"
"stops","stop_name","青葉台","ja","青葉台"
"stops","stop_name","青葉台","ja-Hrkt","アオバダイ"
"stops","stop_name","青葉町","en","Aobacho"
"stops","stop_name","青葉町","ja","青葉町"
"stops","stop_name","青葉町","ja-Hrkt","アオバチョウ"
"stops","stop_name","飽浦","en","Akura"
"stops","stop_name","飽浦","ja","飽浦"
"stops","stop_name","飽浦","ja-Hrkt","アクラ"
"stops","stop_name","飽浦上","en","Akura-kami"
"stops","stop_name","飽浦上","ja","飽浦上"
"stops","stop_name","飽浦上","ja-Hrkt","アクラカミ"
"stops","stop_name","養父","en","Yabu"
"stops","stop_name","養父","ja","養父"
"stops","stop_name","養父","ja-Hrkt","ヤブ"
"stops","stop_name","駅元町","en","Ekimotomachi"
"stops","stop_name","駅元町","ja","駅元町"
"stops","stop_name","駅元町","ja-Hrkt","エキモトマチ"
"stops","stop_name","駅前町","en","Ekimaecho"
"stops","stop_name","駅前町","ja","駅前町"
"stops","stop_name","駅前町","ja-Hrkt","エキマエチョウ"
"stops","stop_name","駒形団地","en","Komagata-Danchi"
"stops","stop_name","駒形団地","ja","駒形団地"
"stops","stop_name","駒形団地","ja-Hrkt","コマガタダンチ"
"stops","stop_name","高助","en","Takasuke"
"stops","stop_name","高助","ja","高助"
"stops","stop_name","高助","ja-Hrkt","タカスケ"
"stops","stop_name","高島駅前","en","Takashima-Ekimae（Takashima Sta.）"
